serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0048,0048_tabletop.jpg,inpainted_result_0048.png,0048_mask_mug.png,9.03,0.3441,0.7349,6.32,0.1038,4.9579,48.4249,48.204,0.07346690953248328,0.23682344599385488,0.17595108695652173,0.015718397166260792,0.05209105346744309,0.9103409763454818,0.48241087319993525,0.4578983359927057,0.09724828849657198
0049,0049_playground.jpg,inpainted_result_0049.png,0049_mask_bench.png,21.08,0.9044,0.0745,12.14,0.492,5.4111,47.8315,46.8368,0.4392835458409229,0.8989600567241786,0.9236865942028986,0.14456497675448307,0.4631021704605611,0.8887101701063402,0.48881182244754867,0.4862299769981558,0.4523860393536
0050,0050_playground.jpg,inpainted_result_0050.png,0050_mask_tree.png,21.79,0.9212,0.0666,50.78,0.9991,5.0009,50.9354,49.5414,0.4608378870673953,0.9188135192625857,0.9326313405797102,1.0,1.0,0.9082886271215562,0.4553303489563669,0.43018422197815853,0.4624565493819382
0051,0051_playground.jpg,inpainted_result_0051.png,0051_mask_giraffe.png,20.23,0.9161,0.0738,13.3,0.6691,5.323,52.483,48.8077,0.41347905282331515,0.912786575277712,0.9244791666666667,0.17024573832189507,0.6506087877183696,0.8929150995628018,0.4386365352462111,0.4453882338313613,0.4501489589535388
0052,0052_playground.jpg,inpainted_result_0052.png,0052_mask_plane.png,6.7,0.2334,0.72,8.39,0.0546,5.8782,49.0322,41.0694,0.0027322404371584656,0.10600330891042306,0.1928215579710145,0.06154527341155635,0.0,0.8664159300483018,0.47585998597702384,0.6057442443583314,0.060311421463719206
0053,0053_playground.jpg,inpainted_result_0053.png,0053_mask_car.png,6.62,0.2311,0.715,9.17,0.056,5.8533,51.0097,45.0122,0.0003035822707953791,0.10328527534861735,0.19848278985507248,0.07881337170688509,0.0014822657490735822,0.8676043834361098,0.45452888193732804,0.5240400356424975,0.06041432949489704
0054,0054_playground.jpg,inpainted_result_0054.png,0054_mask_book.png,6.65,0.2345,0.7194,9.12,0.0635,5.2657,51.6888,42.689,0.0012143290831815434,0.1073032380051997,0.19350090579710139,0.07770644232897939,0.009422975119110638,0.8956499742263121,0.447203494957122,0.5721822740742276,0.060403694577096524
0055,0055_playground.jpg,inpainted_result_0055.png,0055_mask_ronaldo.png,6.61,0.2312,0.7124,6.21,0.1234,6.382,49.5483,49.6134,0.0,0.10340345072086976,0.20142663043478254,0.013283152534868267,0.07284277395447326,0.8423700337921687,0.4702928644625425,0.42869221045651407,0.06096601623113046
0056,0056_playground.jpg,inpainted_result_0056.png,0056_mask_mug.png,8.85,0.2046,0.761,7.7,0.0722,4.2043,1.0528,36.8776,0.06800242865816634,0.07196880170172537,0.1463994565217391,0.04626964799645782,0.018634197988353623,0.9463095897210714,0.9934092012297071,0.692608326253186,0.05727413737632616
0057,0057_beach.jpg,inpainted_result_0057.png,0057_mask_bench.png,25.29,0.9491,0.04,21.05,0.9125,5.9541,54.35,46.373,0.5670916818457802,0.9517844481210116,0.9627490942028986,0.34181979189727696,0.9083112758073054,0.8627932950228144,0.4184973841756108,0.49584101788341595,0.496325044833938
0058,0058_beach.jpg,inpainted_result_0058.png,0058_mask_tree.png,34.66,0.9849,0.0126,50.69,0.9933,6.5516,50.7172,49.6842,0.8515482695810564,0.9940912313873788,0.9937726449275361,0.9980075271197697,0.9938591847538379,0.8342751866205922,0.45768405156140446,0.4272250657935637,0.5678824291791942
0059,0059_beach.jpg,inpainted_result_0059.png,0059_mask_giraffe.png,23.63,0.931,0.0549,15.9,0.633,5.2119,51.7597,46.2134,0.5166970248937462,0.9303947057433232,0.9458786231884059,0.22780606597299088,0.6123875066172578,0.898217797208805,0.4464387034140553,0.49914831008972793,0.478594070765095
0060,0060_beach.jpg,inpainted_result_0060.png,0060_mask_plane.png,22.46,0.9305,0.056,35.78,0.9494,5.6403,49.4073,39.7741,0.48117789921068616,0.9298038288820608,0.944633152173913,0.6679211866282931,0.9473795659078879,0.8777706714522996,0.47181381802491773,0.6325859460803614,0.47112297605333203
0061,0061_beach.jpg,inpainted_result_0061.png,0061_mask_car.png,6.99,0.2305,0.8262,9.06,0.1527,3.3251,8.6896,46.9804,0.011536126290224649,0.10257622311510282,0.07257699275362312,0.07637812707549259,0.1038644785600847,0.9882729719925925,0.9110317674343348,0.4832542429077646,0.037337868431790114
0062,0062_beach.jpg,inpainted_result_0062.png,0062_mask_book.png,6.95,0.2304,0.822,7.08,0.326,3.6787,10.7748,50.6188,0.010321797207043105,0.10245804774285037,0.07733242753623192,0.03254372371042727,0.28734780307040764,0.9713959793046832,0.888538913758697,0.40785792734732784,0.03802245449722508
0063,0063_beach.jpg,inpainted_result_0063.png,0063_mask_ronaldo.png,6.98,0.2303,0.8254,11.16,0.1184,3.25,10.1526,48.0231,0.01123254401942927,0.10233987237059797,0.07348278985507242,0.12286916094753154,0.06754896770778189,0.9918574237767044,0.8952505258616041,0.4616470149408376,0.03741104124901993
0064,0064_beach.jpg,inpainted_result_0064.png,0064_mask_mug.png,6.92,0.2259,0.8293,7.62,0.156,3.9035,10.7524,52.7704,0.009411050394656941,0.09714015599149137,0.06906702898550718,0.04449856099180872,0.107358390682901,0.9606664884782068,0.8887805404239254,0.36327164970885045,0.0351236470743311
0065,0065_office.jpg,inpainted_result_0065.png,0065_mask_bench.png,22.92,0.9078,0.0811,31.49,0.8748,3.3031,9.9035,48.754,0.49514268366727393,0.9029780193807609,0.9162137681159419,0.5729466460039849,0.8683959767072525,0.9893230111304148,0.8979375438218004,0.44650102575792117,0.46286689423279537
0066,0066_office.jpg,inpainted_result_0066.png,0066_mask_tree.png,23.86,0.8891,0.0897,29.48,0.865,3.0794,8.3301,48.1348,0.5236794171220401,0.880879224769558,0.9064764492753623,0.5284480850121762,0.8580201164637374,1.0,0.9149096596731567,0.4593323248440641,0.46220701823339205
0067,0067_office.jpg,inpainted_result_0067.png,0067_mask_giraffe.png,9.46,0.2361,0.8722,9.92,0.2397,4.218,0.6622,34.6636,0.0865209471766849,0.10919404396123848,0.02049365942028986,0.09541731237547044,0.19597670725251454,0.9456557017125183,0.9976225662046276,0.7384876805437554,0.04324173011164265
0068,0068_office.jpg,inpainted_result_0068.png,0068_mask_plane.png,28.27,0.9328,0.0478,19.75,0.5134,3.6828,11.2498,50.6755,0.6575591985428052,0.9325218624438665,0.9539175724637682,0.313039628071729,0.4857596611964002,0.9712002901926344,0.8834151340272908,0.4066829682740328,0.5087997266900879
0069,0069_office.jpg,inpainted_result_0069.png,0069_mask_car.png,25.86,0.9551,0.0364,18.03,0.7789,3.5005,11.2224,50.541,0.5843958712811173,0.9588749704561568,0.9668251811594203,0.2749612574717733,0.7668607728957121,0.9799012963210447,0.8837106952160076,0.4094701286859938,0.5020192045793388
0070,0070_office.jpg,inpainted_result_0070.png,0070_mask_book.png,9.55,0.335,0.7365,9.8,0.2571,4.3024,40.6811,41.4728,0.08925318761384336,0.22606948711888444,0.17413949275362312,0.0927606818684968,0.2143991529910005,0.9416273697474179,0.5659425057979612,0.5973848353606731,0.09789243349727018
0071,0071_office.jpg,inpainted_result_0071.png,0071_mask_ronaldo.png,9.83,0.3068,0.7211,9.26,0.2937,4.4612,,28.6815,0.09775349119611415,0.19274403214370125,0.19157608695652176,0.08080584458711533,0.2531498147167814,0.9340479963344089,,0.8624510433719461,0.09641472205926742
0072,0072_office.jpg,inpainted_result_0072.png,0072_mask_mug.png,9.85,0.3065,0.7193,8.75,0.3213,4.2656,0.4418,26.7559,0.0983606557377049,0.19238950602694396,0.19361413043478254,0.0695151649324773,0.2823716251985177,0.9433837988506845,1.0,0.9023540626230393,0.09687285843988627
0073,0073_tabletop.jpg,inpainted_result_0073.png,0073_mask_mug_ronaldo.png,16.77,0.8213,0.2371,25.64,0.9893,7.6185,60.3533,70.1984,0.30843958712811176,0.8007563223824155,0.7395833333333334,0.4434359087890193,0.9896241397564849,0.7833530613413772,0.35374035920392644,0.002121971941894207,0.36975584856877214
0074,0074_tablenwall.jpg,inpainted_result_0074.png,0074_mask_giraffe_ronaldo.png,10.22,0.3453,0.6969,10.29,0.4012,3.5793,9.0012,47.5655,0.1095931997571342,0.23824155046088394,0.21897644927536233,0.10360858977197251,0.36696664902064585,0.9761402470455717,0.9076705679305324,0.47112957705617836,0.11336223989867608
0075,0075_tablenwall.jpg,inpainted_result_0075.png,0075_mask_giraffe_mug.png,16.36,0.7064,0.3212,17.49,0.8853,4.2794,40.8775,39.3822,0.2959927140255009,0.6649728196643818,0.6443614130434782,0.26300642019039183,0.8795129698253044,0.9427251379369594,0.5638239577153336,0.6407070476822017,0.3210653893466721
0076,0076_wall-floor.jpg,inpainted_result_0076.png,0076_mask_giraffe_book.png,7.96,0.6934,0.4165,7.38,0.7287,18.783,85.0059,29.6407,0.04098360655737704,0.6496100212715671,0.5364583333333334,0.0391852999778614,0.7137109581789307,0.25048206342236384,0.0878151124534815,0.8425741343224818,0.24541039223245553
0077,0077_office.jpg,inpainted_result_0077.png,0077_mask_car_book.png,24.83,0.9259,0.071,21.94,0.891,3.5925,8.9276,49.399,0.5531268973891925,0.9243677617584495,0.9276494565217391,0.3615231348239983,0.8855479089465326,0.9755102235628782,0.9084644841162829,0.43313508920985555,0.4810288231338762
0078,0078_tabletop.jpg,inpainted_result_0078.png,0078_mask_tree_plane.png,16.32,0.706,0.3279,16.86,0.6006,4.0467,,27.9339,0.2947783849423194,0.6645001181753722,0.6367753623188406,0.24905911002878015,0.5780836421386978,0.9538316882720174,,0.8779430963383551,0.31921077308730644
