serial,ref_file,inp_file,mask_file,psnr,ssim,lpips,masked_psnr,masked_ssim,niqe,brisque,piqe,norm_psnr,norm_ssim,norm_lpips,norm_masked_psnr,norm_masked_ssim,norm_niqe,norm_brisque,norm_piqe,combined_metric
0063,0063_playground.jpg,0063_playground_ronaldo_inpainted.jpg,0063_mask_ronaldo.png,24.42,0.9351,0.0311,13.82,0.4328,5.2485,54.3677,52.2339,0.15738051227884872,0.5859626529298138,0.6747114375655824,0.07434834123222749,0.09696580510515333,0.9241161308217245,0.42548003883293684,0.4495778872476383,0.283610920554849
0064,0064_playground.jpg,0064_playground_mug_inpainted.jpg,0064_mask_mug.png,20.32,0.9085,0.0551,11.39,0.4085,5.2231,54.3925,53.0701,0.049115394771586995,0.4146812620734064,0.4228751311647429,0.0023696682464455,0.05795472788569588,0.9253308083344094,0.4252174824441882,0.43457700821980727,0.17733435760194727
0065,0065_beach.jpg,0065_beach_bench_inpainted.jpg,0065_mask_bench.png,21.23,0.9003,0.0651,13.66,0.5717,6.4745,55.038,49.4481,0.07314496963295485,0.3618802318094014,0.31794333683105974,0.06960900473933648,0.31995504896452076,0.8654864209574911,0.41838360547091286,0.49955331034705464,0.15059370765468316
0066,0066_beach.jpg,0066_beach_tree_inpainted.jpg,0066_mask_tree.png,37.76,0.9811,0.0109,27.79,0.862,6.8558,54.9177,50.5469,0.5096382360707684,0.8821635544108178,0.8866736621196222,0.48815165876777245,0.7860009632364745,0.8472519116824239,0.41965721569536674,0.4798415597182806,0.4556950905202416
0067,0067_beach.jpg,0067_beach_giraffe_inpainted.jpg,0067_mask_giraffe.png,23.93,0.9262,0.0441,14.68,0.6308,6.5863,58.5408,49.6667,0.14444151043041983,0.5286542176432715,0.5383001049317944,0.09982227488151657,0.41483384170813936,0.8601399270237052,0.3812996329504033,0.49563176985975027,0.24227916660109713
0068,0068_beach.jpg,0068_beach_plane_inpainted.jpg,0068_mask_plane.png,34.78,0.9844,0.0106,21.5,0.774,7.143,57.3826,50.7419,0.4309479799313441,0.9034127495170644,0.8898216159496328,0.3018364928909953,0.6447262803018141,0.8335174478382088,0.39356143978300984,0.4763433877373824,0.4448364690796083
0069,0069_beach.jpg,0069_beach_car_inpainted.jpg,0069_mask_car.png,24.21,0.9313,0.0458,15.8,0.5664,6.1965,56.1367,44.4075,0.1518352257723792,0.5614938828074698,0.5204616998950682,0.13299763033175357,0.311446460105956,0.8787809228679779,0.4067517222322798,0.589978365151749,0.2467581616949834
0070,0070_beach.jpg,0070_beach_book_inpainted.jpg,0070_mask_book.png,21.64,0.9092,0.0777,13.51,0.5697,6.7523,59.6092,51.2406,0.08397148138368102,0.41918866709594366,0.18572927597061903,0.06516587677725116,0.31674426071600575,0.852201483436868,0.3699885343318945,0.4673970371380289,0.13777788489004875
0071,0071_beach.jpg,0071_beach_ronaldo_inpainted.jpg,0071_mask_ronaldo.png,35.7,0.9795,0.0088,25.9,0.8521,7.2367,54.1348,51.5929,0.4552416160549248,0.8718609143593051,0.9087093389296957,0.4321682464454976,0.7701075614063252,0.8290365311870843,0.4279457397579187,0.46107700642587285,0.4471623738687851
0072,0072_beach.jpg,0072_beach_mug_inpainted.jpg,0072_mask_mug.png,33.97,0.9844,0.0129,22.06,0.7968,6.505,57.4958,50.522,0.40955901769210457,0.9034127495170644,0.8656873032528857,0.3184241706161137,0.6813292663348851,0.864027851503283,0.3923629969117863,0.48028824937122605,0.4357318140924109
0073,0073_brick.jpg,0073_brick_bench_inpainted.jpg,0073_mask_bench.png,24.71,0.8649,0.0629,17.92,0.5256,6.7359,45.0418,29.4433,0.16503828888302088,0.13393432066967187,0.3410283315844701,0.1957938388625593,0.2459463798362497,0.8529857634056879,0.5242128866486899,0.8584262890315266,0.1280001882274326
0074,0074_brick.jpg,0074_brick_tree_inpainted.jpg,0074_mask_tree.png,25.84,0.899,0.0458,17.89,0.5081,6.2209,44.8914,31.2338,0.19487721151307102,0.3535093367675471,0.5204616998950682,0.19490521327014218,0.21785198266174344,0.8776140673046114,0.5258051641030365,0.8263058945094846,0.21376964963513725
0075,0075_brick.jpg,0075_brick_giraffe_inpainted.jpg,0075_mask_giraffe.png,27.84,0.931,0.0326,18.18,0.6277,6.5484,41.9741,31.68,0.2476894639556377,0.5595621377978113,0.6589716684155299,0.2034952606635071,0.4098571199229411,0.8619523789028688,0.5566904767198237,0.8183013594434498,0.2932446540337958
0076,0076_brick.jpg,0076_brick_plane_inpainted.jpg,0076_mask_plane.png,31.01,0.9686,0.0162,18.01,0.4523,6.4524,40.3376,33.4408,0.33139688407710594,0.8016741790083712,0.8310598111227702,0.19845971563981046,0.12827099052817462,0.8665432860374254,0.5740160222918843,0.7867137634231137,0.3928261748416495
0077,0077_brick.jpg,0077_brick_car_inpainted.jpg,0077_mask_car.png,27.36,0.9398,0.0243,17.24,0.443,6.3146,37.9371,33.345,0.2350145233694217,0.6162266580811334,0.7460650577124869,0.17565165876777247,0.11334082517257986,0.873133150653487,0.5994299985495877,0.788432352529627,0.3194612478326084
0078,0078_brick.jpg,0078_brick_book_inpainted.jpg,0078_mask_book.png,29.07,0.9484,0.0227,18.21,0.5507,6.1782,41.5122,32.4235,0.28016899920781624,0.6716033483580172,0.7628541448058762,0.20438388625592419,0.2862417723551131,0.8796560645405028,0.5615805894602666,0.8049634575573074,0.34292529847434194
